area,code,region,item,base,ssp126,ssp585,ssp126_diff,ssp585_diff,ssp126_ratio,ssp585_ratio
Cuba,CUB,America Latin and Caribbean,"Cereals, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Citrus, Other",2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Cloves,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Cocoa Beans and products,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Coconut Oil,12.0,12.0,12.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Coconuts - Incl Copra,34000.0,34000.0,34000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Coffee and products,8000.0,8000.0,8000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Copra Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Cotton lint,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Cottonseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Cottonseed Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Cottonseed Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Dates,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Eggs,113000.0,108728.7150033558,109627.483706402,-4271.284996644201,-3372.5162935980043,-3.779898227118761,-2.984527693449557
Cuba,CUB,America Latin and Caribbean,"Fats, Animals, Raw",11999.999999999998,11989.576066676547,11991.882244967599,-10.42393332345091,-8.117755032399145,-0.08686611102876052,-0.06764795860332296
Cuba,CUB,America Latin and Caribbean,"Fish, Seafood",45600.0,45600.0,45600.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Fodder crops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Fruits, Other",641000.0,641000.0,641000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Goats,311164.0,311115.78742564697,311128.3212341712,-48.21257435303414,-35.67876582877943,-0.015494264874160724,-0.011466225472345215
Cuba,CUB,America Latin and Caribbean,Grapefruit and products,11000.0,11000.0,11000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Grapes and products (excl wine),22000.0,22000.0,22000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Grazing,28416087.0,28416087.0,28416087.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Groundnut Cake,845.0,845.0,845.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Groundnut Oil,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Groundnuts (Shelled Eq),6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Hard Fibres, Other",3597.0,3597.0,3597.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Hides and skins,14660.0,14645.691109553123,14648.85381818899,-14.30889044687683,-11.146181811009228,-0.09760498258442052,-0.07603125382680265
Cuba,CUB,America Latin and Caribbean,Honey,8000.0,8000.0,8000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Hops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Horses,2813.0,2801.086425859917,2803.6876423517497,-11.913574140082801,-9.312357648250327,-0.4235184550331561,-0.33104719688056283
Cuba,CUB,America Latin and Caribbean,Jute,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Jute-Like Fibres,11764.0,11764.0,11764.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Lemons, Limes and products",5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Maize Germ Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Maize and products,257000.0,245159.22576321408,231441.54497188237,-11840.774236785917,-25558.455028117634,-4.607305150500352,-9.944924135454336
Cuba,CUB,America Latin and Caribbean,"Meat, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Milk - Excluding Butter,459000.0,457182.3030168046,457390.48510074365,-1817.6969831953757,-1609.5148992563481,-0.39601241463951276,-0.35065684079659265
Cuba,CUB,America Latin and Caribbean,Millet and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Mules,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Mutton & Goat Meat,12000.000000000002,11998.163509700586,11998.614041500068,-1.8364902994162549,-1.385958499933622,-0.015304085828471425,-0.011549654166109757
Cuba,CUB,America Latin and Caribbean,Nuts and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Oats,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Offals, Edible",19999.999999999996,19499.67942944683,19607.861591171746,-500.32057055316545,-392.13840882825025,-2.5016028527658274,-1.9606920441412545
Cuba,CUB,America Latin and Caribbean,"Oil, palm fruit",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Oilcrops Oil, Other",1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Oilcrops, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Oilseed Cakes, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Olive Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Olives (including preserved),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Onions,57000.0,57000.0,57000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Oranges, Mandarines",28000.0,28000.0,28000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Palm Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Palm kernels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Palmkernel Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Palmkernel Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Peas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Pepper,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Pigmeat,128000.0,123047.33670808322,124123.14719738525,-4952.663291916775,-3876.852802614754,-3.869268196809983,-3.028791252042773
Cuba,CUB,America Latin and Caribbean,Pigs,2166000.0,2080878.9724532685,2101204.8436430865,-85121.02754673152,-64795.1563569135,-3.929872001234147,-2.991466129128051
Cuba,CUB,America Latin and Caribbean,Pimento,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Pineapples and products,28000.0,28000.0,28000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Plantains,594000.0,594000.0,594000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Potatoes and products,115000.0,115000.0,115000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Poultry Birds,16714000.0,16071816.598174443,16221883.146122249,-642183.4018255565,-492116.85387775116,-3.842188595342566,-2.9443391999386836
Cuba,CUB,America Latin and Caribbean,Poultry Meat,16000.0,15395.216283661002,15522.475569048072,-604.7837163389977,-477.52443095192757,-3.7798982271187387,-2.9845276934495457
Cuba,CUB,America Latin and Caribbean,"Pulses, Other and products",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Rabbits and hares,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Rape and Mustard Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Rape and Mustard Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Rape and Mustardseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Rice (Milled Equivalent),267000.0,278451.7802809943,273219.7768156033,11451.78028099431,6219.776815603313,4.28905628501659,2.329504425319584
Cuba,CUB,America Latin and Caribbean,Ricebran Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Rodents, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Roots, Other",170000.0,170000.0,170000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Rubber,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Rye and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Seed cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Sesame seed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Sesameseed Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Sesameseed Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Sheep,699044.0,698935.7091884372,698963.8626949047,-108.29081156279426,-80.13730509532616,-0.015491272589818195,-0.011463842776038291
Cuba,CUB,America Latin and Caribbean,Silk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Sisal,258.0,258.0,258.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Soft-Fibres, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Sorghum and products,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Soyabean Cake,98061.0,94309.86286699446,94701.35406549012,-3751.137133005541,-3359.6459345098847,-3.8253098918076933,-3.4260775787620767
Cuba,CUB,America Latin and Caribbean,Soyabean Oil,30000.0,28852.407032457693,28972.17672637138,-1147.5929675423067,-1027.823273628619,-3.8253098918076933,-3.4260775787620656
Cuba,CUB,America Latin and Caribbean,Soyabeans,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Spices, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Sugar beet,1300000.0,1300000.0,1300000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Sugar cane,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Sugar non-centrifugal,13895000.0,13895000.0,13895000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Sugar, Refined Equiv",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Sunflower seed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Sunflowerseed Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Sunflowerseed Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Sweet potatoes,303000.0,303000.0,303000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Sweeteners, Other",480000.0,480000.0,480000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Tea (including mate),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Tobacco,25780.0,25780.0,25780.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Tomatoes and products,290000.0,290000.0,290000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,"Vegetables, Other",1383000.0,1383000.0,1383000.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Wheat and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Wine,14000.0,13956.614088993332,13956.614088993332,-43.38591100666781,-43.38591100666781,-0.30989936433334364,-0.30989936433334364
Cuba,CUB,America Latin and Caribbean,Wool (Clean Eq.),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,CUB,America Latin and Caribbean,Yams,26000.0,26000.0,26000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Abaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Alcohol, Non-Food",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Apples and products,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Asses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Bananas,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Barley and products,42000.0,41602.669277664376,41602.669277664376,-397.33072233562416,-397.33072233562416,-0.9460255293705311,-0.9460255293705311
Cyprus,CYP,Asia West,Beans,81.0,81.0,81.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Beer,31000.0,30707.12374804485,30707.12374804485,-292.8762519551492,-292.8762519551492,-0.9447621030811315,-0.9447621030811315
Cyprus,CYP,Asia West,"Beverages, Alcoholic",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Beverages, Fermented",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Bovine Meat,5000.0,4981.2197606764685,4906.1178443570125,-18.780239323531532,-93.88215564298753,-0.3756047864706291,-1.8776431128597504
Cyprus,CYP,Asia West,Buffaloes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Butter, Ghee",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Camelids, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Camels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Cassava and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Cattle,14753.0,14685.725036212185,14485.885222329007,-67.27496378781507,-267.11477767099313,-0.45600870187633147,-1.8105793917914559
Cyprus,CYP,Asia West,"Cereals, Other",2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Citrus, Other",1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Cloves,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Cocoa Beans and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Coconut Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Coconuts - Incl Copra,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Coffee and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Copra Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Cotton lint,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Cottonseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Cottonseed Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Cottonseed Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Dates,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Eggs,9000.0,8878.336913890545,7546.70884970992,-121.66308610945453,-1453.2911502900797,-1.3518120678828294,-16.14767944766755
Cyprus,CYP,Asia West,"Fats, Animals, Raw",2000.0,1993.312085611901,1960.1184686511863,-6.687914388098989,-39.88153134881372,-0.33439571940494517,-1.9940765674406835
Cyprus,CYP,Asia West,"Fish, Seafood",9580.0,7685.25024828122,7685.25024828122,-1894.7497517187803,-1894.7497517187803,-19.778181124413152,-19.778181124413152
Cyprus,CYP,Asia West,Fodder crops,169806.0,169806.0,169806.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Fruits, Other",10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Goats,106880.0,106607.81470287939,105797.15112481084,-272.1852971206099,-1082.8488751891564,-0.2546643872760157,-1.0131445314269794
Cyprus,CYP,Asia West,Grapefruit and products,16000.0,16000.0,16000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Grapes and products (excl wine),24000.0,24000.0,24000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Grazing,866930.0,866930.0,866930.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Groundnut Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Groundnut Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Groundnuts (Shelled Eq),350.0,350.0,350.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Hard Fibres, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Hides and skins,1888.0,1882.510194152241,1859.4841437784714,-5.489805847759044,-28.515856221528566,-0.2907736148177409,-1.5103737405470663
Cyprus,CYP,Asia West,Honey,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Hops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Horses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Jute,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Jute-Like Fibres,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Lemons, Limes and products",5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Maize Germ Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Maize and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Meat, Other",1000.0,977.8576347714042,868.7838060119933,-22.14236522859585,-131.2161939880067,-2.2142365228595806,-13.121619398800666
Cyprus,CYP,Asia West,Milk - Excluding Butter,347000.0,342849.5149037893,332257.31665388675,-4150.485096210672,-14742.683346113248,-1.1961052150463058,-4.248611915306411
Cyprus,CYP,Asia West,Millet and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Mules,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Mutton & Goat Meat,5000.0,4995.826960784353,4956.585886684098,-4.173039215646895,-43.414113315901886,-0.08346078431293869,-0.8682822663180323
Cyprus,CYP,Asia West,Nuts and products,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Oats,220.0,220.0,220.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Offals, Edible",3999.9999999999995,3922.7661446306684,3454.763424916239,-77.2338553693312,-545.2365750837607,-1.9308463842332757,-13.630914377094017
Cyprus,CYP,Asia West,"Oil, palm fruit",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Oilcrops Oil, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Oilcrops, Other",280.0,280.0,280.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Oilseed Cakes, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Olive Oil,5000.0,4867.080575804309,4867.080575804309,-132.91942419569114,-132.91942419569114,-2.6583884839138205,-2.6583884839138205
Cyprus,CYP,Asia West,Olives (including preserved),22000.0,22000.0,22000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Onions,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Oranges, Mandarines",42000.0,42000.0,42000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Palm Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Palm kernels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Palmkernel Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Palmkernel Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Peas,60.0,60.0,60.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Pepper,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Pigmeat,42000.0,40881.114929764066,35809.79444390581,-1118.885070235934,-6190.205556094188,-2.664012071990318,-14.738584657367115
Cyprus,CYP,Asia West,Pigs,567512.0,546483.1843128917,486115.15206481336,-21028.81568710832,-81396.84793518664,-3.7054398298376645,-14.342753621982729
Cyprus,CYP,Asia West,Pimento,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Pineapples and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Plantains,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Potatoes and products,80000.0,80000.0,80000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Poultry Birds,13346000.0,12827370.085538993,11164933.713443773,-518629.91446100734,-2181066.286556227,-3.8860326274614665,-16.34247180096079
Cyprus,CYP,Asia West,Poultry Meat,27000.0,26635.010741671635,22640.126549129764,-364.9892583283654,-4359.873450870236,-1.3518120678828294,-16.14767944766754
Cyprus,CYP,Asia West,"Pulses, Other and products",918.0,918.0,918.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Rabbits and hares,346000.0,335039.87816740794,301852.98313297576,-10960.121832592064,-44147.01686702424,-3.1676652695352803,-12.759253429775796
Cyprus,CYP,Asia West,Rape and Mustard Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Rape and Mustard Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Rape and Mustardseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Rice (Milled Equivalent),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Ricebran Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Rodents, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Roots, Other",1414.0,1414.0,1414.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Rubber,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Rye and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Seed cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Sesame seed,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Sesameseed Cake,7.0,7.0,7.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Sesameseed Oil,15.0,15.0,15.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Sheep,152605.0,152216.53875405915,151059.43810115356,-388.4612459408527,-1545.5618988464412,-0.25455341957396627,-1.012785884372358
Cyprus,CYP,Asia West,Silk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Sisal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Soft-Fibres, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Sorghum and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Soyabean Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Soyabean Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Soyabeans,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Spices, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Sugar beet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Sugar cane,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Sugar non-centrifugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Sugar, Refined Equiv",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Sunflower seed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Sunflowerseed Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Sunflowerseed Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Sweet potatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Sweeteners, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Tea (including mate),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Tobacco,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Tomatoes and products,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,"Vegetables, Other",53000.0,53000.0,53000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Wheat and products,32000.0,32351.993865628756,34988.60120318237,351.9938656287559,2988.60120318237,1.099980830089864,9.339378759944905
Cyprus,CYP,Asia West,Wine,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0
Cyprus,CYP,Asia West,Wool (Clean Eq.),324.0,324.0,321.6579222007958,0.0,-2.342077799204219,0.0,-0.7228635182729093
Cyprus,CYP,Asia West,Yams,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,CZE,Europe East,Abaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,CZE,Europe East,"Alcohol, Non-Food",84031.0,83694.7519106724,83598.06409607202,-336.24808932759333,-432.9359039279807,-0.40014767089240344,-0.515209748697476
Czech Republic,CZE,Europe East,Apples and products,116000.0,116000.0,116000.0,0.0,0.0,0.0,0.0
Czech Republic,CZE,Europe East,Asses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,CZE,Europe East,Bananas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
